lead_id,phone_number,full_name,created_at,campaign_id,post_id,landing_page,product_interest,region,branch,need_type,lead_status,lead_segment,utm_medium
WEB-01028,0982197316,Khách hàng 1028,1796818800,CMP-2026-Q4,P-Q4-12,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Tư vấn sản phẩm,unreachable,low_priority,cpc
WEB-05006,0936242056,Khách hàng 5006,1796834580,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Bắc Ninh,Hỏi ưu đãi,new,nurture,referral
WEB-05344,0950779254,Khách hàng 5344,1796843520,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Ba Đình,Tư vấn sản phẩm,contacting,nurture,email
WEB-04933,0929546527,Khách hàng 4933,1796848980,CMP-2026-Q4,,/lp/cmp-2026-q4,Thẻ tín dụng hoàn tiền,Miền Nam,CN Cần Thơ,Mở mới,consulted,nurture,referral
WEB-04213,0906680645,Khách hàng 4213,1796895180,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Mở mới,submitted,nurture,referral
WEB-00966,0985789191,Khách hàng 0966,1796907540,CMP-2026-Q4,P-Q4-10,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Ba Đình,So sánh sản phẩm,unreachable,warm,cpc
WEB-05308,0961848527,Khách hàng 5308,1796915520,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Tư vấn sản phẩm,submitted,warm,organic
WEB-05202,0938087901,Khách hàng 5202,1796921820,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Tư vấn sản phẩm,contacting,warm,organic
WEB-05045,0903605429,Khách hàng 5045,1796928480,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Tư vấn sản phẩm,contacting,hot,referral
WEB-04744,0901820779,Khách hàng 4744,1796989980,CMP-2026-Q4,,/lp/cmp-2026-q4,Thẻ tín dụng hoàn tiền,Miền Trung,CN Nha Trang,Tư vấn sản phẩm,consulted,low_priority,email
WEB-05151,0964227642,Khách hàng 5151,1797002400,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Mở mới,contacting,low_priority,cpc
WEB-04983,0907893639,Khách hàng 4983,1797006720,CMP-2026-Q4,,/lp/cmp-2026-q4,Vay mua nhà,Miền Bắc,CN Hải Phòng,Mở mới,contacting,hot,referral
WEB-04754,0910395212,Khách hàng 4754,1797010440,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Huế,Tư vấn sản phẩm,contacting,hot,cpc
WEB-01030,0941958588,Khách hàng 1030,1797069660,CMP-2026-Q4,P-Q4-12,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Tư vấn sản phẩm,consulted,warm,cpc
WEB-04456,0974032152,Khách hàng 4456,1797075300,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,So sánh sản phẩm,contacting,nurture,referral
WEB-00955,0914198083,Khách hàng 0955,1797090240,CMP-2026-Q4,P-Q4-10,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Bắc Ninh,Tư vấn sản phẩm,contacting,warm,cpc
WEB-05339,0957448668,Khách hàng 5339,1797101340,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Hỏi ưu đãi,new,nurture,organic
WEB-04528,0975297700,Khách hàng 4528,1797102780,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Hỗ trợ hồ sơ,consulted,nurture,organic
WEB-01036,0924661175,Khách hàng 1036,1797114660,CMP-2026-Q4,P-Q4-12,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,So sánh sản phẩm,contacting,low_priority,referral
WEB-00992,0996108854,Khách hàng 0992,1797156480,CMP-2026-Q4,P-Q4-12,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,So sánh sản phẩm,contacting,nurture,referral
WEB-04883,0963110315,Khách hàng 4883,1797246660,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,So sánh sản phẩm,contacting,low_priority,cpc
WEB-04260,0935839649,Khách hàng 4260,1797256260,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Mở mới,new,warm,referral
WEB-05404,0933345566,Khách hàng 5404,1797260700,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Đà Nẵng,Hỗ trợ hồ sơ,contacting,nurture,email
WEB-04597,0910798860,Khách hàng 4597,1797329340,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Tư vấn sản phẩm,contacting,hot,organic
WEB-01049,0904144898,Khách hàng 1049,1797355800,CMP-2026-Q4,P-Q4-13,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Ba Đình,Tư vấn sản phẩm,won,nurture,cpc
WEB-05406,0956052104,Khách hàng 5406,1797413760,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,So sánh sản phẩm,submitted,nurture,referral
WEB-04640,0992403380,Khách hàng 4640,1797453660,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,Tư vấn sản phẩm,new,low_priority,organic
WEB-04477,0993929816,Khách hàng 4477,1797501360,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Tư vấn sản phẩm,unreachable,warm,email
WEB-04153,0977371362,Khách hàng 4153,1797517920,CMP-2026-Q4,,/lp/cmp-2026-q4,Vay mua nhà,Miền Trung,CN Huế,Mở mới,new,nurture,referral
WEB-05141,0993757683,Khách hàng 5141,1797601860,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Mở mới,new,warm,referral
WEB-04885,0950308833,Khách hàng 4885,1797620940,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Bắc Ninh,Mở mới,new,hot,email
WEB-04627,0919400487,Khách hàng 4627,1797688800,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,Hỗ trợ hồ sơ,new,warm,email
WEB-05134,0996028432,Khách hàng 5134,1797703320,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,Mở mới,consulted,warm,organic
WEB-04130,0979024922,Khách hàng 4130,1797787320,CMP-2026-Q4,,/lp/cmp-2026-q4,App số & Tiết kiệm online,Miền Bắc,CN Hải Phòng,Tư vấn sản phẩm,submitted,nurture,organic
WEB-00972,0954437404,Khách hàng 0972,1797800940,CMP-2026-Q4,P-Q4-11,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Hỏi ưu đãi,new,nurture,organic
WEB-01008,0949663687,Khách hàng 1008,1797836640,CMP-2026-Q4,P-Q4-12,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Hỗ trợ hồ sơ,contacting,nurture,organic
WEB-05225,0985752564,Khách hàng 5225,1797969300,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Hỗ trợ hồ sơ,new,low_priority,cpc
WEB-01070,0976149700,Khách hàng 1070,1797969720,CMP-2026-Q4,P-Q4-14,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,Hỗ trợ hồ sơ,consulted,hot,referral
WEB-01055,0915350785,Khách hàng 1055,1798019460,CMP-2026-Q4,P-Q4-13,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,So sánh sản phẩm,consulted,hot,email
WEB-04513,0984735342,Khách hàng 4513,1798032960,CMP-2026-Q4,,/lp/cmp-2026-q4,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Ba Đình,Mở mới,new,warm,organic
WEB-00996,0915855662,Khách hàng 0996,1798035000,CMP-2026-Q4,P-Q4-12,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Mở mới,new,nurture,cpc
WEB-05645,0937903572,Khách hàng 4283,1798037760,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Hỗ trợ hồ sơ,unreachable,nurture,organic
WEB-01078,0933827600,Khách hàng 1078,1798044360,CMP-2026-Q4,P-Q4-14,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,So sánh sản phẩm,new,nurture,referral
WEB-04523,0974142161,Khách hàng 4523,1798103280,CMP-2026-Q4,,/lp/cmp-2026-q4,Vay mua nhà,Miền Nam,CN Cần Thơ,Hỗ trợ hồ sơ,contacting,warm,referral
WEB-05105,0999268328,Khách hàng 5105,1798216320,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Mở mới,won,low_priority,organic
WEB-04547,0932956869,Khách hàng 4547,1798230780,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,Hỗ trợ hồ sơ,consulted,warm,referral
WEB-01050,0952406908,Khách hàng 1050,1798357800,CMP-2026-Q4,P-Q4-13,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,Hỗ trợ hồ sơ,new,low_priority,organic
WEB-05497,0941167321,Khách hàng 4473,1798386840,CMP-2026-Q4,,/lp/cmp-2026-q4,Thẻ tín dụng hoàn tiền,Miền Nam,CN Bình Dương,Hỗ trợ hồ sơ,contacting,nurture,cpc
WEB-01066,0926695305,Khách hàng 1066,1798573140,CMP-2026-Q4,P-Q4-14,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Tư vấn sản phẩm,new,hot,cpc
WEB-01089,0929291244,Khách hàng 1089,1798665720,CMP-2026-Q4,P-Q4-15,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Tư vấn sản phẩm,consulted,warm,referral
WEB-01068,0930074402,Khách hàng 1068,1798669020,CMP-2026-Q4,P-Q4-14,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,Hỏi ưu đãi,contacting,warm,organic
WEB-01086,0939043414,Khách hàng 1086,1798703580,CMP-2026-Q4,P-Q4-15,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Mở mới,new,nurture,referral
WEB-01057,0993572795,Khách hàng 1057,1798991700,CMP-2026-Q4,P-Q4-14,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Ba Đình,Hỗ trợ hồ sơ,new,warm,referral
WEB-01058,0923919271,Khách hàng 1058,1799098500,CMP-2026-Q4,P-Q4-14,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Ba Đình,Mở mới,submitted,warm,cpc
WEB-01073,0908701618,Khách hàng 1073,1799149980,CMP-2026-Q4,P-Q4-14,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Mở mới,contacting,hot,cpc
WEB-01088,0918678317,Khách hàng 1088,1799615220,CMP-2026-Q4,P-Q4-15,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Bắc Ninh,So sánh sản phẩm,won,nurture,referral
